word,notAllowHomophoneNum,allowHomophoneNum,isCommonlyUsed
本小利微,9,41,false
本性难移,38,84,false
本支百世,13,58,false
本枝百世,13,58,false
坌鸟先飞,65,78,false
笨鸟先飞,65,78,false
笨嘴笨舌,8,18,false
笨嘴拙舌,8,18,false
绷巴吊拷,0,3,false
绷扒吊拷,0,3,false
绷爬吊拷,0,3,false
逼不得已,0,46,false
逼良为娼,0,13,false
逼人太甚,0,10,false
逼上梁山,70,84,false
鼻端出火,29,37,false
鼻端生火,29,37,false
鼻垩挥斤,2,22,false
鼻孔朝天,176,183,false
鼻孔辽天,176,183,false
鼻孔撩天,176,183,false
鼻青额肿,0,8,false
鼻青脸肿,0,8,false
鼻青眼乌,20,40,false
鼻青眼肿,0,8,false
鼻青眼紫,2,17,false
鼻塌唇青,53,66,false
鼻塌脣青,53,66,false
鼻塌嘴歪,5,6,false
鼻头出火,29,37,false
鼻息如雷,12,19,false
鼻肿眼青,53,66,false
匕鬯不惊,65,84,false
匕鬯无惊,65,84,false
比比皆然,2,4,false
比比皆是,10,55,true
比户可封,9,23,false
比肩并起,9,47,false
比肩迭迹,0,50,false
比肩迭踵,7,15,false
比肩叠迹,0,50,false
比肩叠踵,7,15,false
比肩而立,19,51,false
比肩继踵,7,15,false
比肩皆是,10,55,false
比肩接迹,0,50,false
比肩接踵,7,15,false
比肩连袂,0,7,false
比肩齐声,26,36,false
比肩随踵,7,15,false
比肩系踵,7,15,false
比类从事,43,88,false
比量齐观,20,28,false
比目连枝,23,59,false
比年不登,19,23,false
比权量力,25,57,false
比上不足，比下有余,21,57,false
比手划脚,6,30,false
比岁不登,19,23,false
比屋而封,9,23,false
比屋可封,9,23,false
比屋连甍,0,6,false
比物丑类,0,7,false
比物此志,19,55,false
比物假事,43,88,false
比物连类,0,7,false
比物属事,43,88,false
比翼连枝,23,59,false
比翼齐飞,65,78,false
比翼双飞,65,78,false
比众不同,94,102,false
彼倡此和,17,30,false
彼唱此和,17,30,false
彼此彼此,18,24,false
彼竭我盈,6,24,false
彼弃我取,17,27,false
彼一时，此一时,39,84,false
彼众我寡,11,15,false
秕言谬说,32,38,false
俾夜作昼,16,25,false
俾昼作夜,12,19,false
笔饱墨酣,5,21,false
笔大如椽,0,6,false
笔底超生,48,58,false
笔底春风,172,186,false
笔底龙蛇,8,18,false
笔伐口诛,8,39,false
笔歌墨舞,15,35,false
笔耕砚田,4,11,false
笔酣墨饱,17,29,false
笔翰如流,54,59,false
笔老墨秀,7,17,false
笔墨官司,6,17,false
笔墨横姿,0,15,false
笔墨之林,11,19,false
笔扫千军,3,10,false
笔头生花,43,50,false
笔下超生,48,58,false
笔下生花,43,50,false
笔削褒贬,0,8,false
笔冢研穿,8,14,false
笔诛墨伐,7,10,false
笔走龙蛇,8,18,false
鄙俚浅陋,0,5,false
鄙吝复萌,0,6,false
鄙夷不屑,0,14,false
鄙于不屑,0,14,false
币重言甘,27,34,false
必不得已,0,46,false
必不挠北,18,28,false
必操胜券,0,6,false
必恭必敬,27,46,false
必躬必亲,13,25,false
必经之路,10,22,false
必里迟离,29,61,false
必也正名,56,63,false
必由之路,10,22,true
必争之地,28,42,false
毕恭毕敬,27,46,true
毕力同心,199,208,false
毕其功于一役,0,46,false
毕雨箕风,172,186,false
闭壁清野,13,0,false
闭阁思过,28,31,false
闭阁自责,4,9,false
闭关绝市,7,52,false
闭关却扫,11,14,false
闭关锁国,20,23,false
闭关自守,19,28,false
闭关自主,8,39,false
闭合思过,28,31,false
闭合自责,4,9,false
闭户读书,16,40,false
闭境自守,19,28,false
闭口捕舌,8,18,false
闭口不言,118,146,false
闭口藏舌,8,18,false
闭口结舌,8,18,false
闭口无言,118,146,false
闭门不出,106,119,false
闭门不纳,7,9,false
闭门读书,16,40,false
闭门羹,1,7,false
闭门酣歌,6,13,false
闭门合辙,1,11,false
闭门墐户,5,22,false
闭门觅句,2,29,false
闭门却轨,0,13,false
闭门却扫,11,14,false
闭门塞窦,0,5,false
闭门塞户,5,22,false
闭门扫轨,0,13,false
闭门扫迹,0,13,false
闭门埽轨,0,13,false
闭门思过,28,31,false
闭门思愆,0,15,false
闭门投辖,0,13,false
闭门造车,18,22,false
闭门自守,19,28,false
闭明塞聪,8,10,false
闭目塞聪,8,10,false
闭目塞耳,34,39,false
闭目塞听,8,13,false
闭塞眼睛捉麻雀,6,12,false
闭月羞花,43,50,false
荜门圭窦,0,5,false
毙而后已,0,46,false
婢膝奴颜,4,32,false
婢作夫人,168,176,false
敝盖不弃,47,85,false
敝鼓丧豚,0,4,false
敝绨恶粟,1,8,false
敝綈恶粟,1,8,false
敝帷不弃,47,85,false
敝衣粝食,49,94,false
敝衣枵腹,13,50,false
敝帚千金,125,145,false
敝帚自享,0,14,false
敝帚自珍,2,12,false
筚路蓝缕,0,7,false
筚路褴褛,0,7,false
筚门圭窬,0,36,false
筚门闺窦,0,5,false
弊车羸马,54,59,false
弊绝风清,50,63,false
弊衣箪食,49,94,false
弊衣疏食,49,94,false
弊衣蔬食,49,94,false
弊帚千金,125,145,false
弊帚自珍,2,12,false
碧海青天,176,183,false
碧鬟红袖,0,10,false
碧空如洗,20,51,false
碧空万里,7,39,false
碧落黄泉,0,6,false
碧血丹心,199,208,false
蔽聪塞明,70,77,false
蔽明塞聪,8,10,false
蔽日干云,90,99,false
蔽日遮天,176,183,false
壁间蛇影,3,21,false
壁垒森严,11,39,false
壁立千仞,0,8,false
避而不谈,26,40,false
避烦斗捷,3,24,false
避瓜防李,8,40,false
避害就利,22,54,false
避毁就誉,1,37,false
避祸就福,22,59,false
避祸求福,22,59,false
避迹藏时,39,84,false
避迹违心,199,208,false
避井入坎,2,8,false
避阱入坑,3,5,false
避穽入坑,3,5,false
避军三舍,19,29,false
避君三舍,19,29,true
避坑落井,19,38,false
避李嫌瓜,13,17,false
避凉附炎,1,29,false
避面尹邢,0,13,false
避难就易,14,60,false
避难趋易,14,60,false
避溺山隅,0,36,false
避其锐气，击其惰归,20,33,false
避强打弱,5,6,false
避强击惰,0,7,false
避强击弱,5,6,false
避让贤路,10,22,false
避人耳目,88,98,false
避人眼目,88,98,false
避实击虚,23,38,false
避实就虚,23,38,false
避世金马,54,59,false
避世金门,24,26,false
避世绝俗,3,10,false
避世离俗,3,10,false
避世墙东,171,178,false
避俗趋新,13,22,false
避凶趋吉,12,62,false
避影敛迹,0,50,false
避影匿形,27,40,false
避之若浼,0,7,false
避重就轻,70,83,false
避重逐轻,70,83,false
臂有四肘,2,11,false
髀里肉生,48,58,false
髀肉复生,48,58,false
璧合珠连,69,78,false
璧合珠联,2,11,false
璧坐玑驰,10,27,false
边尘不惊,65,84,false
砭庸针俗,3,10,false
鞭辟近里,7,39,false
鞭辟入里,7,39,false
鞭辟向里,7,39,false
鞭辟着里,7,39,false
鞭不及腹,13,50,false
鞭长不及,6,56,false
鞭长不及马腹,13,50,false
鞭长驾远,24,39,false
鞭长莫及,6,56,false
鞭驽策蹇,5,36,false
鞭擗进里,7,39,false
鞭擗向里,7,39,false
鞭丝帽影,3,21,false
鞭约近里,7,39,false
抃风舞润,0,0,false
抃风儛润,0,0,false
便辞巧说,32,38,false
便宜从事,43,88,false
便宜施行,56,69,false
便宜行事,43,88,false
变本加厉,5,37,false
变动不居,20,47,false
变风改俗,3,10,false
变风易俗,3,10,false
变躬迁席,12,43,false
变古乱常,3,16,false
变古易常,3,16,false
变古易俗,3,10,false
变故易常,3,16,false
变化不测,0,3,false
变化不穷,40,43,false
变化多端,3,5,true
变化莫测,0,3,false
变化如神,123,133,false
变化无常,3,16,false
变化无穷,40,43,false
变幻不测,0,3,false
变幻莫测,0,3,false
变幻无常,3,16,false
变幻无穷,40,43,false
变醨养瘠,3,53,false
变脸变色,10,13,false
变名易姓,0,13,false
变容改俗,3,10,false
变色易容,3,9,false
变色之言,118,146,false
变生不测,0,3,false
变生肘腋,0,7,false
变俗易教,6,30,false
变态百出,106,119,false
变贪厉薄,6,19,false
变危为安,79,85,false
变心易虑,0,7,false
变炫无穷,40,43,false
变颜变色,10,13,false
遍地开花,43,50,false
遍体鳞伤,10,15,false
辨日炎凉,0,5,false
辨如悬河,40,53,false
辨若悬河,40,53,false
辨物居方,27,34,false
辩才无碍,3,13,false
辩才无阂,0,13,false
辩口利辞,14,20,false
辩口利舌,8,14,false
彪炳千古,14,29,false
彪形大汉,2,18,false
标情夺趣,0,10,false
标同伐异,18,64,false
标新创异,18,64,false
标新竞异,18,64,false
标新立异,18,64,false
标新领异,18,64,false
标新竖异,18,64,false
标枝野鹿,7,19,false
膘肥体壮,7,11,false
飙发电举,44,71,false
飙举电至,17,53,false
表里不一,688,734,false
表里如一,688,734,false
表里山河,40,53,false
表里受敌,8,22,false
表里为奸,1,32,false
表里相符,0,37,false
表里相济,15,65,false
表里相依,23,69,false
表里相应,21,39,false
表里一致,1,37,false
表面文章,4,14,false
表壮不如里壮,7,11,false
表壮不如理壮,7,11,false
摽梅之年,22,27,false
别抱琵琶,0,4,false
别财异居,20,47,false
别出机杼,2,33,false
别出手眼,27,55,false
别出心裁,4,11,true
别出新裁,4,11,false
别出新意,31,77,false
别创一格,12,19,false
别风淮雨,46,82,false
别鹤孤鸾,29,31,false
别鹤离鸾,29,0,false
别籍异财,8,15,false
别籍异居,20,47,false
别居异财,8,15,false
别具肺肠,0,13,false
别具慧眼,27,55,false
别具匠心,199,208,false
别具手眼,27,55,false
别具心肠,0,13,false
别具一格,12,19,true
别具只眼,27,55,false
别开蹊径,3,22,false
别开生面,55,63,false
别开一格,12,19,false
别来无恙,0,11,false
别类分门,24,26,false
别生枝节,4,25,false
别树一旗,4,42,false
别树一帜,0,36,false
别无长物,26,46,false
别无二致,1,37,false
别无他物,26,46,false
别有洞天,176,183,false
别有肺肠,0,13,false
别有风趣,0,10,false
别有风味,2,34,false
别有人间,7,38,false
别有天地,28,42,false
别有心肠,0,13,false
别有心肝,12,19,false
别有用心,199,208,false
别有滋味,2,34,false
别置一喙,0,24,false
别作良图,4,14,false
别作一眼,27,55,false
宾饯日月,35,43,false
宾客如云,90,99,false
宾客迎门,24,26,false
宾客盈门,24,26,false
宾来如归,20,33,false
宾朋满座,0,6,false
宾入如归,20,33,false
宾餿日月,35,43,true
宾至如归,20,33,false
彬彬济济,15,65,false
彬彬有礼,14,46,false
鬓乱钗横,63,67,false
冰冻三尺，非一日之寒,17,33,false
冰寒于水,79,81,false
冰壶秋月,35,43,false
冰魂素魄,5,9,false
冰魂雪魄,5,9,false
冰肌雪肠,0,13,false
冰肌玉骨,17,32,false
冰洁玉清,50,63,false
冰洁渊清,50,63,false
冰解的破,60,64,false
冰解冻释,3,48,false
冰解壤分,74,82,false
冰解云散,6,7,false
冰壸秋月,35,43,false
冰清水冷,18,20,false
冰清玉粹,0,6,false
冰清玉洁,7,28,false
冰清玉润,0,0,false
冰散瓦解,30,51,false
冰山难靠,1,4,false
冰山易倒,32,40,false
冰炭不同炉,0,12,false
冰炭不同器,6,44,false
冰炭不投,35,38,false
冰炭不相容,3,9,false
冰炭不言，冷热自明,70,77,false
冰天雪地,28,42,false
冰天雪窖,0,24,false
冰天雪窑,0,24,false
冰消冻解,30,51,false
冰消瓦解,30,51,false
冰消雾散,6,7,false
冰消雪释,3,48,false
冰消云散,6,7,false
冰销雾散,6,7,false
冰销叶散,6,7,false
冰心一片,23,27,false
冰雪聪明,70,77,false
冰雪严寒,17,33,false
兵败如山倒,32,40,false
兵不接刃,1,9,false
兵不污刃,1,9,false
兵不雪刃,1,9,false
兵不血刃,1,9,false
兵不厌权,13,19,false
兵不厌诈,4,7,false
兵不由将,32,41,false
兵藏武库，马入华山,70,84,false
兵车之会,4,28,false
兵出无名,56,63,false
兵多将广,12,13,false
兵多者败,18,25,false
兵戈扰攘,8,10,false
兵贵神速,0,7,false
兵贵先声,26,36,false
兵荒马乱,14,16,true
兵慌马乱,14,16,false
兵精粮足,18,22,false
兵来将挡，水来土掩,21,49,false
兵来将敌，水来土堰,0,28,false
兵来将迎，水来土堰,0,28,false
兵连祸接,7,28,false
兵连祸结,7,28,false
兵临城下,31,44,false
兵马不动，粮草先行,56,69,false
兵马未动，粮草先行,56,69,false
兵拏祸结,7,28,false
兵强将勇,5,14,false
兵强马壮,7,11,false
兵强则灭,5,6,false
兵戎相见,73,104,false
兵微将寡,11,15,false
兵未血刃,1,9,false
兵闻拙速,0,7,false
兵无常势,20,65,false
兵无常形,27,40,false
兵无血刃,1,9,false
兵销革偃,16,44,false
兵行诡道,56,64,false
兵凶战危,16,48,false
兵在精而不在多,48,55,false
兵在其颈,0,19,false
掤扒吊拷,0,3,false
秉笔直书,16,40,false
秉公办理,9,41,false
秉公灭私,2,13,false
秉公任直,34,70,false
秉公无私,2,13,false
秉节持重,78,86,false
秉钧持轴,0,9,false
秉钧当轴,0,9,false
秉文兼武,6,26,false
秉文经武,6,26,false
秉要执本,11,14,false
秉正无私,2,13,false
秉烛待旦,4,20,false
秉烛夜游,28,46,false
炳炳焤焤,0,7,false
炳如观火,29,37,false
炳如日星,25,38,false
炳若观火,29,37,false
炳若日星,25,38,false
炳烛夜游,28,46,false
禀性难移,38,84,false
并存不悖,1,11,false
并蒂芙蓉,0,6,false
并驾齐驱,4,14,false
并疆兼巷,1,15,false
并驱争先,35,54,false
并日而食,49,94,false
并容徧覆,17,54,false
并世无两,33,38,false
并威偶势,20,65,false
并为一谈,26,40,false
并行不悖,1,11,false
并赃拿贼,13,13,false
病病歪歪,5,6,false
病从口入,31,39,false
病骨支离,29,61,false
病国殃民,29,32,false
病急乱投医,0,46,false
病民蛊国,20,23,false
病民害国,20,23,false
病魔缠身,54,64,false
病染膏肓,0,6,false
病入膏肓,0,6,false
病入骨髓,0,7,false
病入骨雜,0,7,false
病由口入,31,39,false
病在膏肓,0,6,false
拨草寻蛇,8,18,false
拨草瞻风,172,186,false
拨乱反正,45,56,false
拨乱反治,5,41,false
拨乱济时,39,84,false
拨乱济危,16,48,false
拨乱为治,5,41,false
拨万轮千,162,177,false
拨万论千,162,177,false
拨雨撩云,90,99,false
拨云睹日,132,132,false
拨云见日,132,132,false
拨云撩雨,46,82,false
拨云雾见青天,176,183,false
拨嘴撩牙,5,15,false
波波碌碌,4,16,false
波光粼粼,0,8,false
波光鳞鳞,4,12,false
波骇云属,4,35,false
波谲云诡,9,22,false
波澜老成,46,61,false
波澜壮阔,1,3,false
波流茅靡,17,27,false
波路壮阔,1,3,false
波罗塞戏,1,32,false
波罗奢花,43,50,false
波涛汹涌,0,9,false
波属云委,7,39,false
剥床及肤,9,46,false
剥肤及髓,0,7,false
剥肤之痛,23,31,false
剥肤椎髓,0,7,false
剥极必复,1,38,false
剥极将复,1,38,false
剥极则复,1,38,false
剥茧抽丝,4,15,false
剥皮抽筋,2,22,false
播穅眯目,88,98,false
播糠眯目,88,98,false
播弄是非,15,28,false
伯道无儿,4,9,false
伯歌季舞,15,35,false
伯劳飞燕,50,78,false
伯乐相马,54,59,false
伯乐一顾,22,37,false
伯埙仲篪,0,17,false
伯玉知非,15,28,false
伯仲叔季,6,56,false
伯仲之间,7,38,false
勃然变色,10,13,false
勃然大怒,12,16,true
勃然奋励,4,36,false
博采众长,74,87,false
博采众议,7,53,false
博大精深,76,86,false
博而不精,32,51,false
博而寡要,6,23,false
博古通今,13,33,false
博览古今,13,33,false
博览群书,16,40,false
博览五车,18,22,false
博洽多闻,23,30,false
博施济众,66,74,false
博识多通,61,69,false
博士买驴,8,15,false
博硕肥腯,0,10,false
博通经籍,0,50,false
博文约礼,14,46,false
博闻辩言,118,146,false
博闻多识,16,61,false
博闻强记,3,53,false
博闻强识,16,52,false
博闻强志,19,55,false
博物多闻,23,30,false
博物君子,7,22,false
博物洽闻,23,30,false
博学多才,43,50,false
博学多闻,23,30,false
博学洽闻,23,30,false
博弈犹贤,4,23,false
渤澥桑田,4,11,false
搏牛之虻,0,6,false
搏手无策,4,7,false
踣地呼天,176,183,false
薄唇轻言,118,146,false
薄寒中人,168,176,false
薄技在身,54,64,false
薄命佳人,168,176,false
薄暮冥冥,7,14,false
薄情无义,19,65,false
薄物细故,20,35,false
跛鳖千里,7,39,false
跛行千里,7,39,false
簸土扬沙,1,7,false
擘肌分理,9,41,false
擘两分星,25,38,false
逋慢之罪,20,24,false
逋逃之臣,1,10,false
逋逃之薮,0,1,false
卜夜卜昼,16,25,false
卜昼卜夜,12,19,false
补过拾遗,82,128,false
补过饰非,15,28,false
补苴罅漏,10,15,false
补牢顾犬,17,23,false
补偏救弊,6,32,false
补阙灯檠,0,13,false
补阙挂漏,10,15,false
补阙拾遗,82,128,false
补天浴日,132,132,false
补天柱地,28,42,false
哺糟啜醨,0,32,false
哺糟歠醨,0,32,false
捕风捉影,3,21,true
捕影系风,172,186,false
不安其室,7,52,false
不安于室,7,52,false
不安于位,2,34,false
不按君臣,1,10,false
不拔一毛,17,23,false
不拔之志,19,55,false
不白之冤,7,22,false
不败之地,28,42,false
不卑不亢,3,9,false
不辟斧钺,0,8,false
不避斧钺,0,8,false
不避艰险,2,21,false
不避水火,29,37,false
不避汤火,29,37,false
不便水土,16,26,false
不辨菽麦,6,11,false
不辨菽粟,1,8,false
不辨真伪,0,32,false
不辩菽麦,6,11,false
不步人脚,6,30,false
不测之祸,32,40,false
不测之忧,14,32,false
不测之罪,20,24,false
不茶不饭,9,23,false
不差毫发,42,45,false
不差毫厘,0,32,false
不差累黍,2,26,false
不差上下,31,44,false
不臣之心,199,208,false
不成器,6,44,false
不成三瓦,10,12,false
不成体统,0,8,false
不逞之徒,12,22,false
不吃烟火食,49,94,false
不吃羊肉空惹一身膻,0,14,false
不痴不聋,0,6,false
不齿于人,168,176,false
不耻下问,19,26,false
不耻最后,25,29,false
不啻天渊,14,29,false
不偢不倸,0,7,false
不瞅不睬,0,7,false
不出所料,4,12,false
不揣冒昧,4,11,false
不辞而别,44,44,false
不辞劳苦,19,23,false
不次之迁,20,35,false
不次之位,2,34,false
不存不济,15,65,false
不存芥蒂,0,14,false
不打不相识,16,61,false
不打自招,24,30,false
不待蓍龟,13,26,false
不当不正,45,56,false
不当人子,7,22,false
不到黄河心不死,57,68,false
不得不尔,2,7,false
不得而知,48,84,true
不得开交,15,39,false
不得其死,57,68,false
不得其所,11,15,false
不得人心,199,208,false
不得善终,9,17,false
不得违误,6,26,false
不得要领,0,12,false
不得已而为之,4,40,false
不得已而用之,4,40,false
不登大雅,5,15,false
不登大雅之堂,7,13,false
不懂装懂,0,7,false
不动声色,10,13,true
不断如带,8,15,false
不恶而严,11,39,false
不二法门,24,26,false
不乏其人,168,176,false
不乏先例,2,34,false
不法常可,12,25,false
